word,count
草,1174
 ,660
哈哈哈,475
可爱,243
毛毛,240
哈哈哈哈,229
bell,125
猫,120
爱,97
猫猫,77
死,71
说,70
www,69
笑,68
太,66
游戏,53
吸吸,53
哒,51
wwwww,49
想,46
屑,43
awsl,43
耶,43
2333,40
保底,40
咔嚓,38
发现,37
高能,35
FBI,35
感觉,33
草草,33
孩子,33
弹幕,33
啊啊啊,33
ｗ,33
喜欢,32
doge,32
玩,31
勇哥,31
泥岩,31
开幕,30
好人,30
这是,30
想要,30
い,30
头发,30
中文,29
迷迭香,29
走,28
雷击,28
吃,27
し,27
赵,27
泪目,26
傻,26
懂,25
真的,25
憨,25
危,25
我爱你,25
前方,24
确实,24
る,24
声音,24
鬼,23
歪,23
真,22
完,22
后悔,22
客人,21
魔王,21
hso,21
て,21
派,20
抽,20
谢谢,19
结婚,19
阿巴,19
wwww,19
愛,19
丁香,19
好像,19
萌宠,19
封印,19
太草,18
好家伙,18
谷歌,18
啾,17
直播,17
卡哇伊,16
听,16
prprprprpr,16
kksk,16
跑,16
可怕,16
涩,16
做,15
哭,15
天使,15
话,15
