word,count
哈哈哈,411
哈哈哈哈,186
 ,79
可爱,55
多人,36
运动,36
声音,30
老师,22
郭,20
好听,19
死,16
嘤,15
苑苑,14
太,13
虎狼,13
口音,12
天津,12
之词,12
笑,12
嫖,11
北京,9
卧槽,9
好好,8
听,8
床,8
害怕,8
草草,8
小姐姐,7
想,7
怼,7
啊啊啊,7
耶,7
度,6
音,6
这是,6
好像,6
试试,6
感觉,6
14,6
拆,6
爱,5
游人,5
说,5
八百,5
运,5
动,5
鸡,5
相声,5
硬,5
下不来,5
暗杀,5
名单,5
话,5
做,4
探头,4
哥哥,4
骂,4
内味,4
红红火火,4
砍价,4
鼻音,4
帅,4
酒量,4
真的,3
挺,3
水,3
两瓶,3
喝,3
越,3
味儿,3
标兵,3
钻,3
2333,3
通感,3
冒犯,3
床头柜,3
麦芽,3
酒精度,3
恍恍惚惚,3
青岛,3
花,3
说话,3
有点像,3
小事儿,3
选择,3
喝醉,3
贵,3
给钱,3
少,3
四个,3
卖身,3
熟悉,3
兴奋,3
菠萝,3
劲,3
真,3
醉,3
天津人,3
押韵,3
八毛,3
