word,count
 ,4198
派,1804
蒙,1727
哈哈哈,1531
生日快乐,1395
好听,1166
耶,923
哈哈哈哈,678
应急,587
热乎,570
awsl,557
滑滑蛋,517
可爱,511
食品,493
毕业,484
爱,449
快乐,417
诶,402
狂喜,359
探索,352
太,339
听,336
啊啊啊,336
分钟,311
doge,308
弹幕,281
喜欢,272
草,269
吃,267
双厨,267
区域,265
真的,253
屁,243
想,230
猝不及防,222
声音,220
滑,214
老师,210
笑,208
好像,206
老婆,199
回来,195
超级,190
好家伙,189
芙,183
食物,182
感觉,177
0.5,177
原唱,173
恭喜,172
死,171
已婚,171
说,169
唱,167
泪目,164
护体,164
真,161
丽,152
永远,145
玩,145
好好,143
骂,141
排面,137
厉害,136
no,135
这是,132
卧槽,132
蛋,129
poi,128
前方,123
头槌,121
保底,121
小派,115
声线,114
哒,111
不错,108
蛆,108
jo,107
小时,105
好久不见,105
骗,101
加油,101
の,100
游戏,98
猫,98
走,96
哭,96
唱歌,96
da,96
请,95
妈妈,94
宝贝,94
内味,93
现场,93
配音,93
刀,93
声优,92
女孩,89
高能,89
血压,89
