word,count
 ,58
哈哈哈,35
草,16
awsl,13
好听,13
哈哈哈哈,12
可爱,10
厉害,8
00,7
my,7
YOU,7
ARE,7
MY,7
ANGEL,7
强,6
い,6
爱,6
angel,6
You,5
i,4
太,4
女人,4
笑,4
う,4
真,4
妹妹,4
re,4
熟悉,3
こ,3
き,3
死,3
真实,3
あ,3
s,3
开幕,3
雷击,3
are,3
车车,3
cece,3
唱,2
鸭,2
贴,2
左上角,2
衣服,2
Ypa,2
名,2
开心,2
分,2
分钟,2
长,2
た,2
kksk,2
一两年,2
屑,2
君,2
す,2
哭,2
有趣,2
英语,2
脸,2
课间,2
な,2
え,2
ス,2
る,2
わ,2
お,2
し,2
日语,2
耶,2
°,2
不错,2
做,2
喜欢,2
懂,2
吃,2
牡丹,2
饼,2
赛高,2
BGM,2
赫萝,2
大姐,2
美少女,2
you,2
48,2
好人,2
影流,2
弹幕,2
届,2
不到,2
声线,1
放开,1
愿,1
天下,1
母亲,1
幸福,1
鸭哥,1
三崩子,1
天使,1
重构,1
