word,count
子,2980
佑,2978
＼,1397
 ,158
可爱,150
ﾟ,93
ﾊ,87
ﾁ,87
￣,86
い,81
拉拉,81
ﾉ,70
草,61
か,45
ｗ,41
好听,40
∇,39
お,34
す,33
な,31
っ,31
8888888,31
ー,31
は,29
て,29
た,28
の,28
で,27
www,27
88888888,26
し,23
♪,22
๑,22
॑,22
ん,22
ッ,22
る,21
ラ,20
888888,20
°,20
晚上,20
美琴,19
シ,19
w,18
れ,18
ア,18
こ,16
が,16
コ,16
≧,14
≦,14
加油,14
ね,14
メ,14
ユ,14
筷子,14
▽,13
唱,13
だ,13
も,13
え,13
わ,13
awsl,12
∀,12
ま,12
あ,12
ら,12
に,12
⸜,11
꒳,11
⸝,11
✰,11
き,11
直播间,11
〜,11
り,11
歌,11
さ,10
と,10
つ,10
よ,10
太,9
wwww,9
う,9
感觉,9
曲子,9
ト,8
け,8
8888,8
来到,8
そ,8
ゃ,8
kksk,7
手,7
88888,7
ン,7
ュ,7
谢谢,7
Ｏ,6
哈哈哈,6
