word,count
 ,349
哈哈哈,298
草,178
哈哈哈哈,129
龙宝,87
龙,80
忒,78
团子,68
啊啊啊,65
好家伙,56
笑,49
说,45
死,44
吃,40
舰长,38
可爱,37
想,34
爱,33
晚上,32
好看,32
骗,32
画,32
喵,32
玩,31
老板,31
蝌蚪,31
太,30
点,30
⌒,30
真,30
老师,29
渊宝,28
甜,28
骂,27
感觉,27
尾巴,26
确实,25
听,25
真的,25
▽,23
先,22
杀,22
￣,22
弹幕,21
做,21
捏,21
总督,21
钱,21
喜欢,21
耶,21
懂,20
渣,20
哈迪,19
大气,19
剧本,19
写,19
渊,18
直播,18
b,17
大头,17
完,16
提督,16
抱,16
急,16
晚安,15
游戏,15
这是,15
呜呜,14
枕,14
诈骗,14
声音,14
祝福,14
公主,14
挺,13
走,13
蒜头,13
好大,13
垚,13
对面,12
送,12
礼物,12
一点,12
宝,12
董事长,12
掉,12
妈妈,12
太渣,12
hso,11
狗,11
行,11
我要,11
快乐,11
睡,11
差点,11
建议,11
咩,11
牌子,11
不用,11
里,10
外卖,10
