word,count
草,144
mhr,143
 ,104
可爱,44
好听,24
miki,21
kksk,18
孟宝,17
太,17
笑,16
tql,15
真的,15
哈哈哈,14
太强,13
长颈鹿,13
挺,13
开幕,12
啊啊啊,12
爱,12
ー,12
MHR,10
死,10
awsl,9
hso,9
感觉,9
刀马旦,9
喜欢,8
孟孟孟,8
声音,7
确实,7
听,7
狂喜,7
真,7
麻,7
恶魔,7
i,7
扭曲,7
whl,6
pro,6
魔,6
23333,6
输,6
wwww,6
mahiru,6
好像,6
强,5
开口,5
跪,5
debu,5
还原,5
名字,5
说,5
哈哈哈哈,5
呜呜,5
这是,5
同事,5
迫害,5
厨,4
唱,4
厉害,4
2333,4
hhhh,4
懂,4
强强,4
太怪,4
完,4
太棒了,4
歌,4
东西,4
吐,4
普通话,4
き,4
い,4
来力,4
年,4
正片,4
羞耻,4
＼,4
Ｍ,4
Ｈ,4
Ｒ,4
经典,4
原唱,4
女士,4
想,3
悲,3
一转,3
鹅,3
wow,3
顶,3
弥人,3
嘶,3
怪物,3
痛,3
永远,3
谢谢,3
翅膀,3
裂开,3
发言,3
可少,3
