word,count
草,1451
 ,1241
天天,574
哈哈哈,471
哈哈哈哈,249
血压,124
耶,110
说,94
可爱,87
死,80
懂,79
笑,71
吃,68
老板,64
危,59
噔,59
天哥,57
帕里,57
lulu,55
谢谢,53
好听,52
太,52
DD,52
确实,51
好家伙,50
女人,49
真的,46
骂,46
吐血,46
经典,45
喜欢,43
想,43
awsl,41
dd,40
钱,39
屑,37
小心,37
啊啊啊,36
队友,35
泪目,35
草草,34
关注,34
开幕,34
八点,34
爱,32
夏,32
完,31
雷击,31
小姐,31
杰哥,31
这是,30
www,30
拉满,30
猫,28
中文,27
真,27
感觉,27
妹,27
先,27
断气,27
kksk,26
话,26
劫,26
mea,26
声音,25
万恶之源,25
高,24
卧槽,24
水,24
辅助,24
好像,23
一股,23
风评,23
被害,23
锤子,23
理解,23
诶,22
弹幕,22
你好,22
惨,22
听,21
赢,21
处刑,21
天才,21
中国,21
听不懂,21
土土,21
天,20
doge,20
还行,20
噢,20
牌,20
离谱,20
请,20
日本,20
里,20
面包,20
登,20
闽南语,20
2333,19
