word,count
awsl,816
 ,648
草,465
啾,286
猫猫,267
哈哈哈,142
啊啊啊,129
可爱,90
五重奏,90
上头,83
阿伟,61
kksk,61
猫,59
同步,54
坐等,53
营销,51
号,49
救救,48
哈哈哈哈,47
骂,46
太,45
死,39
完全一致,37
狐狸,37
套娃,37
禁忌,37
弹幕,36
回来,36
完,35
四重奏,35
阿巴,32
一遍,32
噗噜,32
重奏,32
傻,30
好活,29
快乐,28
混入,27
好家伙,27
爱,26
草草,26
说,25
听,24
真,24
陆行,24
头,23
双倍,23
亿遍,22
恳求,22
阿尾,21
♂,21
每日,20
不行,20
Fa,20
生日快乐,20
哦哦哦,20
揪,19
谢谢,19
喵,19
咕噜咕噜,19
笑,18
鬼畜,18
AWSL,18
耶,18
体力,18
屑,17
摸,17
四重,17
BGM,16
走,16
出不去,16
豹,16
三重奏,16
双重,16
电视,16
留名,16
真的,15
bgm,15
洗脑,15
夸,15
想,15
钉,15
{,15
芒种,14
太草,14
经典,14
做,14
声,13
禁止,13
吃,13
万恶之源,13
hso,13
大哥,13
豹豹,13
存活,13
歪,12
医疗,12
兄弟,12
再来,12
还行,12
