word,count
草,840
小東,829
 ,667
小东,514
い,412
な,339
www,316
と,291
可爱,288
哈哈哈,239
ww,226
ｗ,224
ひ,216
て,161
の,153
し,153
晚上,153
ん,149
た,143
っ,142
宝宝,140
w,135
巴士,133
耶,132
awsl,131
る,126
kksk,125
好听,123
か,122
で,121
す,118
哈哈哈哈,111
ま,110
mua,107
wwww,106
だ,101
ち,95
ゃ,92
は,92
に,92
も,91
お,91
太,90
ら,90
吃,89
う,89
れ,89
ー,89
晚安,89
き,86
♡,85
が,85
鱼,83
を,80
＼,79
こ,77
￣,72
谢谢,71
東,70
天才,69
辛苦,69
想,64
く,64
さ,61
说,60
啊啊啊,56
真的,55
感觉,55
喜欢,55
り,54
wwwww,53
よ,53
ね,53
わ,52
爱,52
懂,52
鹿乃,51
え,51
み,47
听,45
ン,45
不愧,45
笑,44
死,44
あ,44
小妖精,42
wwwwww,41
け,41
そ,41
▽,40
危,38
DD,36
结婚,35
声音,34
や,34
頑張,34
真,33
°,31
请,31
好家伙,30
