word,count
好好,1092
 ,703
哈哈哈,655
兰兰,435
好听,379
草,360
哈哈哈哈,323
兰音,148
离谱,129
耶,118
笑,105
乐,104
太,100
兰宝,98
兔,83
太强,80
兔子,77
卧槽,74
死,72
强,69
可爱,62
听,57
兔兔,56
音音,54
然然,50
吃,48
♬,48
赢,46
好家伙,44
妈妈,44
＼,42
叔叔,42
声音,41
真的,40
老公,40
厉害,39
爱,38
兔头,38
想,38
战士,38
真,36
啊啊啊,35
好棒,34
晚,34
六边形,34
ybb,34
唱,32
果丹皮,32
说,31
喜欢,31
麻辣,30
哭,30
rua,29
老师,29
开口,29
doge,28
呜呜,28
走,28
泪目,28
忠,28
诚,28
狂喜,27
懂,27
噔,27
干嘛,26
棒,26
屑,25
超级,25
精彩,25
摆,24
跪,24
圆舞曲,24
公主,23
捏,23
狗,23
耳朵,22
开头,22
我超,22
牛,22
っ,22
兰,21
真实,21
太棒了,21
好吃,21
乐乐,21
嘉,21
感觉,20
月亮,20
倾城,20
晚饭,20
现场,19
加油,19
直播,19
这是,19
珂,19
害怕,18
诶,18
强强,18
岳母,18
嘉贝,18
