word,count
草,1318
 ,1275
冻哥,672
哈哈哈,485
阿冻,446
猫,175
说,163
哈哈哈哈,153
确实,150
冻,148
晚安,140
吃,112
晚上,112
游戏,111
￣,111
笑,100
jpg,96
感觉,96
死,93
玩,93
耶,93
想,89
真的,86
冻宝,85
憨,81
懂,79
旺财,78
可爱,78
鸡哥,74
x,71
太,70
做,68
完,68
点,66
老婆,60
卑微,59
里,59
好像,59
速冻,58
跑,57
喷火,56
听,56
冻鸽,54
喜欢,54
口水,54
走,53
建议,52
这是,52
蛋妈,52
啊啊啊,50
不行,47
哥,47
直播,47
傻大猫,46
阿鸡哥,46
买,45
找,45
卡,43
派,42
鸡,42
新,42
挺,42
°,42
伊森,42
记得,41
麻,41
猫猫,41
冻冻,41
东西,41
没事,40
烧鸡,39
好家伙,39
回来,39
开,38
▽,38
先,38
直播间,36
草草,35
真,35
行,35
声音,34
好看,34
一把,33
男,33
换,32
两个,32
﹡,32
ˆ,32
∀,32
叔叔,32
倒,31
枪,31
睡觉,31
高,30
睡,30
电脑,30
乐,29
wwwww,29
子弹,29
钱,29
