word,count
 ,2961
狗,2474
小奶,2305
哈哈哈,1059
鹿野,911
嘟嘟,859
啊啊啊,805
awsl,758
◤,666
◢,665
高能,562
█,544
爱,502
总攻,468
可爱,418
哈哈哈哈,380
前方,378
弹幕,296
活活,282
灸,275
阿伟,261
所烨,245
死,229
逐鹿,221
原野,217
危,202
奶狗,191
害怕,188
吃,152
喜欢,149
太,148
好听,145
君,142
热乎,139
护体,136
妈妈,135
油,134
笑,132
doge,127
WARNING,119
奶,116
想,113
说,111
体护,109
土豆,105
攻,100
真的,99
声音,98
走,98
真,97
抱,96
下次,94
东野,88
王侯,87
指鹿门,87
千军万马,87
男,86
逐,85
这是,82
滑稽,82
将相,82
盐,81
视频,81
女粉,81
奥利,80
总,80
完,79
卧槽,78
玩,78
❤,78
️,78
做,77
现场,75
炸,75
帅,74
i,71
好像,69
亿遍,69
饭,68
油炸,67
感觉,65
鬼,64
游戏,63
听,63
中,63
鸡蛋,61
电鹿,56
里,55
兄弟,54
买,54
蛋,54
哭,53
东西,52
鹿,52
好帅,52
狗头,51
恐怖,51
医疗,51
再来,50
兵,49
