word,count
草,1125
 ,805
爱丽丝,304
可爱,250
foo,196
哈哈哈,192
JS,159
awsl,148
耶,120
js,113
小兔子,110
mua,93
勾拳,81
哈哈哈哈,76
爱,64
害怕,60
Alice,60
太,60
kksk,57
www,56
吃,51
喵,51
死,49
笑,46
想,46
精神,46
开幕,45
hso,45
说,44
天才,44
确实,43
孩子,42
结婚,41
高,36
日本,36
懂,35
真,35
雷击,34
谢谢,32
血压,30
好事,30
真的,29
这是,29
师傅,28
い,26
诶,25
感觉,25
强强,25
蜗牛,25
草草,24
走,24
兔,24
听,24
套餐,24
唱,23
好家伙,23
原神,23
麻辣,22
好听,22
酸辣,22
玩,21
声音,21
2333,21
panda,21
老婆,21
噢,20
漂亮,20
爱酱,20
啊啊啊,20
一份,20
挺,19
做,19
强,19
喜欢,19
相遇,19
贴,19
宝箱,19
囍,19
好像,18
点,18
厉害,18
憨,18
名字,18
危险,18
出生,18
不行,17
尽享,17
手,17
wwww,17
指,17
不对劲,17
粉丝,17
卡,17
恭喜,17
美玲,17
suki,16
热乎,16
兔子,16
聋,16
美味,16
