word,count
草,837
 ,328
哈哈哈,188
pino,86
哈哈哈哈,67
天才,46
变态,45
团长,43
¿,38
说,32
太,30
噔,27
可爱,26
吃,25
耶,24
懂,24
www,23
魔王,23
火,22
笑,21
杀意,19
草草,18
真,18
确实,18
阿姨,18
开幕,17
jpg,17
好家伙,16
蚌埠,16
住,16
°,16
死,16
真的,15
❢,14
这是,13
雷击,13
渣,12
ꉂ,12
ᵔ,12
wwww,12
早,12
经典,11
赢,11
๑,11
喜欢,11
女人,10
♪,10
猫,10
酸,10
干杯,10
小姐,10
洗,10
回不去,10
╭,10
☞,10
￣,10
卧槽,9
w,9
▽,9
叽叽,9
好听,9
爱,9
请,9
DD,9
指令,9
字幕组,9
噗,8
理解,8
行,8
骂,8
口,8
直视,8
い,8
厉害,8
玩,8
感觉,8
の,8
里,8
想,8
暂停,8
成功,8
醉,8
解,8
霸凌,8
好吃,8
熊猫,8
铁路,8
东西,8
做,7
走,7
男,7
危,7
抢,7
好像,7
∑,7
long,7
⌒,7
ﾞ,7
hhh,7
离谱,7
