word,count
草,150
 ,103
喵,77
月,59
kksk,35
✞,34
可爱,24
哈哈哈,23
猫猫,18
好听,17
喜欢,14
darling,14
爱,13
awsl,12
太,11
hso,11
阿巴,11
说,10
贴,10
弹幕,9
哈哈哈哈,9
suki,8
憨,8
妈妈,7
头,7
笑,7
想,7
i,7
啵,7
233,6
真的,6
直播,6
耶,6
挺,5
延迟,5
tbbt,5
誰,5
呜呜,5
太草,4
专业,4
嘶,4
「,4
想要,4
请,4
更多地,4
自闭,4
whl,4
死,4
​,4
有加,4
混沌,4
诶,4
玩,4
表情,4
好看,4
笑声,4
噔,4
确实,3
游戏,3
懂,3
老师,3
吃,3
KKSK,3
字幕,3
听,3
听到,3
事情,3
 ,3
猫,3
恐怖,3
超,3
拉米尔,3
哭,3
世界,3
老婆,3
摸,3
rua,3
妈,3
声线,3
开幕,3
dd,3
龙,3
云,3
妈耶,3
草草,3
pop,3
秒,3
社恐,3
特,2
耳朵,2
新手,2
好玩,2
第一次,2
好长,2
几厘米,2
卡,2
忘词,2
表白,2
好想你,2
爽到,2
