word,count
草,1159
 ,493
派,360
哈哈哈,337
可爱,212
憨,212
哈哈哈哈,173
屑,111
笑,92
太,79
害怕,73
天使,62
想,53
说,50
www,48
好人,46
啊啊啊,40
死,38
泪目,35
喜欢,34
阿巴,34
百合,31
好家伙,31
帕里,31
真,30
确实,29
真的,29
wwwww,27
耶,27
草草,27
太草,25
い,25
sodayo,23
老板,23
骂,23
bell,21
孩子,21
wwww,21
官方,21
整活,20
开幕,20
懂,20
kimo,20
表情,19
游戏,19
爱,18
剪,18
笑声,17
直播,17
声音,17
2333,16
w,16
惨,16
诶,16
雷击,16
不愧,16
暗示,16
听,16
结婚,16
联动,16
梅开二度,15
加油,15
中,15
谢谢,14
doge,14
即答,14
傻,14
日本,14
感觉,14
嘤,14
真不熟,14
毛毛,13
DD,13
开心,13
玩,13
不行,12
危,12
高光,12
疯,12
女人,12
弹幕,12
站,12
kksk,12
挺,12
jpg,12
え,12
离谱,12
no,12
接受,12
gachi,12
兄弟,12
高,11
好活,11
狗头,11
wwwwww,11
这是,11
钱,11
山雀,11
舰长,11
hhh,11
