word,count
好好,126
七七,72
 ,62
我超,53
草,42
哈哈哈,37
好听,36
哈哈哈哈,30
不错,28
好开,28
UP,26
哒,25
卧槽,24
关注,23
支持,23
23333,23
火钳,21
刘明,21
鹤祁,19
可爱,18
代,17
前来,17
233,16
投币,15
2333,15
逆天,15
保护,14
完,14
主做,12
睡,12
加油,12
啊啊啊,11
每日,11
一刷,11
√,11
一遍,11
拉,10
三连,10
2333333,10
汀,9
蚌埠,9
住,9
传送门,9
前排观众,9
很早,9
♂,9
貌似,8
早,8
主,8
高调,8
承包,8
红火,8
恍惚,8
秒,8
OK,8
绷,8
牛,7
喜欢,7
硬币,7
留,7
何用,7
主萌萌,7
听,7
萌萌,7
噫,7
切克,7
闹,7
真,6
笑,6
正义,6
塔塔开,6
爱,6
惊,6
好前,6
23333333,6
hhhhhh,6
惨,6
跑,6
你好,6
有代,6
说,6
awsl,6
宝贝,6
の,6
傻,6
小拉,5
太,5
钢板,5
妈妈,5
真的,5
捏,5
爆杀,5
好家伙,5
甜心,5
不住,5
kksk,5
围观,5
6666666,5
鹤,5
老师,5
