word,count
 ,881
草,539
哈哈哈,201
永远,197
√,168
酱,133
哈哈哈哈,78
awsl,66
贴,63
可爱,56
血压,52
害怕,46
dd,40
开幕,38
说,37
娘,37
啊啊啊,35
死,32
女人,32
雷击,32
好活,31
吃,31
爱,31
新科,29
DD,29
丈育,28
¿,27
骂,27
笑,27
小行星,26
噔,26
吧唧,26
喜欢,24
⚡,24
噗,23
bgm,23
想,22
开,21
太,20
kksk,20
危,20
这是,19
单押,19
BGM,18
玩,18
聪明,18
斩首,18
好家伙,17
拉满,17
耶,16
