word,count
 ,536
哈哈哈,269
n,227
可爱,113
哈哈哈哈,112
草,110
重庆,82
爱,60
四川,59
500,59
FangSong,57
冷,48
笑,46
气抖,46
花满,45
死,43
口音,41
0.804,40
0.264,40
awsl,39
说,36
裂开,36
四川话,35
话,35
想,35
卧槽,34
帮,33
朋友,32
听,31
骂,31
太,28
四川人,26
啊啊啊,26
0.334,26
雷姆雷姆,25
宝儿姐,24
血小板,22
兄弟,19
1.5,17
好听,17
老婆,16
感觉,16
草草,16
吃,15
声音,15
下次,15
喜欢,14
方言,14
喉结,14
0.831,14
一点,13
违和感,13
雷姆,13
开幕,12
错,12
害怕,12
离谱,12
拐,12
上头,12
犯错,12
0.149,12
这是,11
阿伟,11
痛痛,11
哭,11
雷击,11
男,10
三连,10
bgm,10
点,9
hhh,9
危,9
棒,9
完,9
足,9
真,8
疼,8
血,8
耶,8
身体,8
真的,8
妹儿,8
对话,8
日语,8
冯宝宝,8
๑,8
一米,8
感,8
hhhhh,7
仙人,7
饿,7
懂,7
我要,7
真实,7
记得,7
川东,7
自摸,7
本来,7
聊天,7
交流,7
