word,count
 ,2046
哈哈哈,1081
醒爷,1053
草,1008
哈哈哈哈,547
害怕,518
耶,319
囍,212
派,179
钱,143
笑,143
娘们,138
醒,127
说,116
醒醒,110
可爱,109
♂,108
死,106
现场,101
刘醒,101
东西,100
跟个,95
新年快乐,89
awsl,86
doge,84
好家伙,82
危,80
画,79
bgm,77
太,77
想,77
喜欢,76
生日快乐,75
真的,74
不对劲,73
钢板,73
爱,73
专业,71
BGM,70
吃,69
职业,67
真,66
选手,65
真实,63
啊啊啊,62
迪迦,62
套娃,61
这是,60
草草,60
裂开,60
盖亚,60
牛,58
直播,56
舒服,55
卡,55
确实,54
危危,54
hso,53
分钟,53
懂,53
猫,52
禁止,51
点,50
热乎,48
老婆,48
好像,48
开幕,47
感觉,47
弹幕,47
不愧,45
声音,45
老板,45
玩,44
爷,41
完,41
狗头,40
雷击,40
离谱,39
滑稽,39
骂,38
变,38
兄弟,37
jpg,37
朋友,37
翻译,37
超管,37
动,35
还行,34
谢谢,34
游戏,34
脸红,34
快乐,33
做,32
泪目,32
屑,32
开心,32
走,31
听,31
表情,31
i,31
