word,count
 ,1107
草,282
哈哈哈,214
老师,114
哈哈哈哈,83
胡桃,70
噔,66
危,64
跑,52
200,47
好家伙,43
说,36
可爱,36
介绍,34
doge,32
懂,31
自爆,30
震,25
500,25
耶,24
bgm,21
hso,21
啊啊啊,21
死,20
自我介绍,20
完,20
地震,20
燃起,19
竟是,19
vtb,19
自投罗网,19
笑,19
O,19
呼,19
生日快乐,19
泪目,19
天使,18
确实,18
DD,18
dd,18
真,18
三年,17
东西,17
声音,17
不用,17
还行,17
魔器,17
好听,16
骂,16
十二,16
