word,count
好听,264
✨,213
抡,67
砖,67
 ,27
爱,14
弹幕,8
call,8
啊啊啊,8
太,7
声音,7
•,6
真的,5
唱,5
说,5
耳朵,5
怀孕,5
真,4
第一条,4
๑,4
ั,4
็,4
听,4
原唱,4
不及,4
填满,4
万水千山,4
陪,4
耶,4
哈哈哈,3
疯狂,3
o,3
表白,3
殊途,3
回转,3
许,3
持有,3
一半,3
梦,3
尚未,3
回,3
愿望,3
手,3
穿透,3
胸膛,3
遗忘,3
贯穿,3
世界,3
消亡,3
弱小,3
