word,count
 ,1535
好听,255
黑泽,139
I,121
女神,95
听,91
you,90
啊啊啊,83
棒,69
贞德,61
跪,60
好棒,55
开口,51
me,49
好好,47
诺亚,45
gotta,45
喜欢,44
感觉,41
弹幕,39
美,39
to,39
逼,38
爱,37
唱,36
got,34
声音,33
转粉,31
姐牛,31
语,31
说,30
太,30
原唱,30
and,30
it,29
the,29
架空,29
a,28
know,28
路,27
发音,26
超级,24
•,24
硬币,23
哭,23
赞,23
真的,23
日语,23
ve,22
love,22
我来,21
ω,21
棒棒,21
for,21
　,20
baby,20
up,19
自由,19
宝宝,18
t,18
burning,18
desire,18
字幕,17
美哭,17
m,17
这是,17
歌,16
加油,16
my,16
￣,16
harder,16
超棒,15
前,15
听到,15
QAQ,15
好像,15
嗷嗷,15
in,15
if,15
▽,15
卡,15
首歌,14
哒,14
°,14
⁄,14
on,14
老师,14
翻唱,14
手机,13
不错,13
科学,13
厉害,13
泽,13
time,13
吃,13
凯尔特,13
超,12
๑,12
走,12
don,12
