word,count
 ,79
草,51
尿,24
度,15
哈哈哈,13
希咏,12
说,12
零下,12
好奇,12
好家伙,10
剪,10
骂,10
开幕,9
啊啊啊,9
＼,9
雷击,8
试试,8
想,7
关注,7
结冰,7
可爱,6
doge,6
冰水,6
混合物,6
确实,6
玩,5
岁,5
40,5
20,5
地上,5
哈哈哈哈,5
行,4
企鹅,4
耶,4
太,4
好听,4
i,4
懂,4
温度,4
冻,4
冰,4
东北,4
绝对零度,4
真,4
真的,4
好怪,4
双性恋,4
不对劲,4
た,4
 ,3
