word,count
●,4
没事,3
可爱,3
 ,3
◡,2
这口,1
期待,1
捏,1
礼礼,1
开幕,1
雷击,1
精,1
神,1
妹,1
草,1
好听,1
小猫咪,1
本性,1
暴露,1
