word,count
ykl,5823
 ,2442
草,1972
山茶,1239
い,808
卡里,783
尤,744
￣,650
か,579
谢谢,557
哈哈哈,519
晚上,470
耶,445
❀,443
り,414
ゆ,394
加油,390
樱花,365
可爱,344
は,320
の,289
°,282
な,269
ん,264
た,261
＼,254
开门,249
▽,234
て,215
う,214
www,210
哈哈哈哈,209
∀,202
游戏,197
し,191
っ,185
YKL,184
恐怖,177
る,176
♪,176
で,174
啊啊啊,170
〜,160
晚安,155
​,155
辛苦,152
に,151
あ,142
妈妈,140
す,135
が,135
こ,134
ﾉ,133
笑,132
ｗ,131
声音,130
ま,127
太,127
害怕,125
yukari,124
hso,123
も,122
事故,121
･,120
卡,119
阿巴,118
真的,117
だ,117
西瓜,117
ら,117
感觉,115
说,114
玩,114
れ,113
老板,113
え,110
想,110
と,108
舰长,107
֔,107
よ,106
を,105
く,104
诶,104
お,100
△,96
直播,95
♬,95
听,93
DD,93
⌒,91
大丈夫,91
呜呜,89
dd,88
不行,88
ぇ,88
唱,87
♡,87
这是,86
没事,84
