word,count
露露,40
哈哈哈,25
▔,24
好听,21
 ,20
草,13
□,12
哈哈哈哈,9
爱,8
三连,7
真,7
科科,7
钢板,6
太,6
好家伙,6
啊啊啊,5
∇,5
開心,5
拍拍,5
肚皮,5
呀呀,4
i,4
说,4
喜欢,4
3334,4
可爱,4
666,4
♪,4
･,4
hhhh,3
离谱,3
不信,3
康康,3
狍子,3
好活,3
天,3
笑,3
戳,3
强,3
吃,3
承包,3
关注,3
长颈鹿,3
厉害,3
giao,3
骂,3
kksk,2
听,2
脸红,2
ฅ,2
片头,2
恐龙,2
宝贝,2
教,2
傻,2
噔,2
6666,2
Z,2
太强,2
第一个,2
开,2
tui,2
弹幕,2
火钳,2
刘明,2
牛,2
逼,2
awsl,2
元气,2
新年快乐,2
我来,2
爪子,2
头,2
桃子,2
妈妈,2
噢,2
❤,2
高音,2
进,2
￣,2
2333,2
对照,2
看不出,2
东西,2
耶,2
脖子,2
这是,2
doge,2
里,2
碰,2
贴,2
加油,2
鸡腿,2
字幕,2
不太对,2
な,2
准哥,2
现场,2
汀,2
针不搓,2
