word,count
好好,1092
 ,703
哈哈哈,655
兰兰,435
好听,379
草,360
哈哈哈哈,323
兰音,148
离谱,129
耶,118
笑,105
乐,104
太,100
兰宝,98
兔,83
太强,80
兔子,77
卧槽,74
死,72
强,69
可爱,62
听,57
兔兔,56
音音,54
然然,50
吃,48
♬,48
赢,46
好家伙,44
妈妈,44
＼,42
叔叔,42
声音,41
真的,40
老公,40
厉害,39
爱,38
兔头,38
想,38
战士,38
真,36
啊啊啊,35
好棒,34
晚,34
六边形,34
ybb,34
唱,32
果丹皮,32
说,31
喜欢,31
