word,count
小可,2959
 ,1211
好听,928
call,778
哒,565
婳,448
阿梓,332
疯狂,263
❤,247
超,183
生日快乐,179
弹幕,142
听,124
宝,120
唱歌,112
可爱,104
奏,85
G,85
承包,82
哈哈哈,80
吴亦凡,73
天下第一,72
嘤,71
500,69
声音,67
好好,65
唱,60
啊啊啊,60
❀,60
挨打,59
嘟嘟,58
爱,55
诶,54
鸭,52
n,51
真,49
超级,47
耶,45
感觉,44
哈哈哈哈,44
true,42
棒,42
666,40
厉害,39
我爱你,39
false,39
喜欢,38
由木木来,38
不错,37
SimSun,34
加油,33
0.1,33
硬币,32
加特林,31
草,31
真的,30
甜,30
⏝,30
太,29
UP,29
♂,29
黑体,28
奏奏,28
可可,27
流批,27
主,26
无敌,26
贼,26
上头,26
一遍,24
开口,23
声线,23
非你不可,22
投币,22
说,22
6666,22
前来,22
鸡皮疙瘩,22
酷,21
up,21
麦芽糖,21
关注,20
好棒,20
阿狸,20
尬,20
💕,20
想,19
牛,19
fa,19
打扰,19
梓,19
ω,18
挺,18
跪,18
SimHei,18
梓哥,18
嗨,18
最酷,17
我来,17
´,17
