word,count
 ,60
妈妈,33
露珀塔,17
哈哈哈,13
可爱,13
草,12
耶,10
笑,9
•,8
买,7
妈,7
说,6
doge,6
方式,6
莱斯,6
巴托丽,6
热乎,6
墙上,6
mc,5
露宝,5
ruperta,5
憨,5
凯尔,5
博士,5
死,4
爱,4
高塔,4
大爷,4
太,4
老婆,4
下次,4
iPhone,4
hso,4
危,4
动画片,4
M3,4
希,4
墙,4
开心,3
完,3
哈哈哈哈,3
中,3
吸血鬼,3
呜呜,3
楚雨,3
荨,3
身,3
v,3
moba,3
声音,3
嗨,3
弹幕,3
看过,3
柯南,3
mon3tr,3
凯爹,3
太后,3
没错,2
狗头,2
魔,2
信,2
干,2
送,2
想,2
字典,2
告诉,2
DIO,2
替身,2
天使,2
书,2
冲着,2
DNA,2
里,2
泪目,2
期待,2
魔王,2
bubu,2
๑,2
乛,2
高速,2
神言,2
设定,2
哭,2
鲁珀塔,2
o,2
reporter,2
关注,2
铁,2
咩,2
乌乌,2
经典,2
可恶,2
米娅,2
kksk,2
捏,2
大学,2
Nya,2
好听,2
本色,2
出演,2
