word,count
 ,705
小伞,427
草,390
哈哈哈,276
可爱,183
骂,110
666,101
awsl,87
哈哈哈哈,82
说,66
¿,65
爱,62
死,57
想,53
弹幕,53
漫画,52
真的,51
确实,50
啊啊啊,47
笑,45
天皇,43
太,40
害怕,40
下次,40
喜欢,39
好听,38
6666,38
好活,37
离谱,34
加油,33
一把,32
真,31
up,29
剧情,29
长椅,29
魑魅魍魉,29
感觉,28
番,28
完,27
动画,26
kksk,26
一句,26
这是,25
咕噜,25
伞宝,24
世界,23
i,22
爬,22
66666,22
谢谢,22
い,22
吃,22
妈,22
挺,21
666666,21
诶,21
康,21
伞爷,20
孩子,20
高,19
一座座,19
8000,19
の,19
听,19
拒绝,19
好家伙,19
麻,19
椒,19
普,19
跑,19
RS,18
真实,18
doge,18
党,18
不行,18
6666666,18
鬼才,18
声音,17
视频,17
笑川,17
对不起,17
天,16
老婆,16
看过,16
小说,16
帕里,16
66666666,16
耶,16
支持,16
好看,16
女,16
草草,16
て,16
雷,16
灵波,16
2.9,16
伞,15
hso,15
恳求,15
诺曼,15
