word,count
 ,339
老子,141
挨,125
弹幕,117
哈哈哈,89
鹿子,71
听,68
害怕,67
弟弟,66
舒服,57
感觉,46
封面,45
awsl,44
哈哈哈哈,43
睡,42
声音,41
骂,40
说,38
滚,38
床,37
死,36
视频,36
BGM,35
播放,32
吃,32
草,31
想,30
不行,30
倍,30
啊啊啊,29
bgm,29
爱,28
睡着,26
有人,26
⊙,26
兴奋,26
现场,26
承包,25
好家伙,24
睡觉,24
笑,23
妹妹,23
变态,22
可爱,21
耶,21
下次,21
我要,20
卧槽,19
耳机,19
喜欢,19
老板,19
嘤,18
∀,18
耳朵,18
条,18
干嘛,18
后台,18
只羊,18
别闹,17
花,17
傻,16
走,16
饿,16
高能,15
这是,15
点,15
老婆,15
滑稽,15
睡不着,15
喵,15
万,15
缘,15
羊,15
1.5,15
监管者,15
Q,15
绅士,14
空降,14
劳资,14
白色,14
不对劲,14
超勇,14
坚强,14
糊涂,14
好评,13
魔鬼,13
真的,13
走开,13
晚安,13
八嘎,13
爬,13
好爽,13
流氓,13
好好,12
兄弟,12
￣,12
▽,12
做,12
量,12
越,12
