word,count
冰糖,2274
 ,2146
哈哈哈,1011
草,968
关闭,816
全景,665
hso,452
n,365
喜欢,363
哈哈哈哈,356
小可爱,287
温柔,280
360,268
耶,256
＼,236
可爱,208
胡桃,202
帝君,170
500,155
SimSun,149
awsl,148
还愿,142
分钟,138
害怕,128
森,128
热乎,127
锤子,124
爱,121
好家伙,116
心脏,113
永远,110
喵,109
献上,109
太,108
doge,107
死,106
1.5,106
卡蒂,103
说,102
kksk,99
xxbt,96
为斯,96
蚺,96
笑,93
做,92
猫,92
女儿,91
干什么,90
啊啊啊,89
真的,87
°,82
0.75,78
许愿,75
出必,74
联合,72
糖宝,70
发现,70
前来,70
喝,69
suki,69
想,68
听,68
谢谢,68
パ,68
吃,67
妈妈,67
帕里,63
已出,62
bt,61
老婆,61
猫叫,61
好听,60
♡,59
0.5,56
现场,56
乖,56
这是,54
弹幕,52
放,51
月,51
真,49
男,49
完,48
高,48
闭嘴,48
卡,48
好像,47
蒂斯,47
直播,45
啾,44
感觉,43
京华,43
腰,42
女粉,42
号,41
脸红,40
奇怪,40
放假,40
泪目,39
小时,39
