word,count
草,439
 ,437
哈哈哈,314
哈哈哈哈,165
笑,47
咩,45
真的,43
太,43
草草,43
好家伙,41
雪绘,40
说,36
学分,36
结婚证,35
加,33
结婚,30
分,28
确实,27
死,26
懂,25
想,25
离谱,24
离婚证,24
子,23
雪宝,23
可爱,23
吃,23
耶,22
玩,22
真,22
大学,22
震撼,22
算,22
证书,20
好听,19
游戏,19
好像,19
牛,19
喜欢,18
摸,18
不愧,17
离婚,17
住,16
兄弟,16
东西,16
驾照,16
学校,16
国家级,16
男朋友,16
多娜,16
