word,count
草,221
可爱,39
 ,19
草草,19
门音,16
tbbt,13
好听,11
哈哈哈,10
嗷嗷,10
阿良,10
错字,9
良良良,8
哈哈哈哈,7
啊啊啊,7
debu,6
i,6
爱,5
开幕,5
良良,5
毛毛虫,4
蜡笔小新,4
太,4
阿巴,4
锅,3
衣服,3
异,3
世界,3
救救,3
本音,3
音,3
kksk,3
萌音,3
雷击,3
填词,3
裂开,3
呜呜,3
kimo,3
遭,2
还行,2
妹,2
开口,2
跪,2
量词,2
强强,2
好强,2
抱,2
没想到,2
挺,2
真的,2
www,2
听,2
打扰,2
标准,2
踩,2
点,2
我儿,2
要儿,2
↓,2
水,2
新,2
听不懂,2
池沼,2
yamero,2
单推,2
诺宝,2
香,2
不行,2
声线,2
恶心,2
心,2
算了算,2
高,1
收入,1
味儿,1
​,1
柄,1
噗,1
填,1
表好,1
棒,1
正片,1
00,1
さ,1
よ,1
な,1
ら,1
君,1
の,1
声,1
宝,1
rua,1
阿良草,1
说,1
漏,1
背个,1
2333333,1
封面,1
看成,1
两个,1
脚丫,1
