word,count
偷偷,49
 ,9
可爱,4
哈哈哈哈,4
耶,4
好活,3
松鼠,3
哈哈哈,3
♡,3
声,2
真的,2
der,2
♤,2
♢,2
♧,2
地方,2
好听,2
︶,2
￣,2
๑,2
•,2
˘,2
谢谢,1
宝贝,1
一首歌,1
禁止,1
套娃,1
咀嚼,1
suki,1
好家伙,1
200,1
话,1
确实,1
不愧,1
2333,1
bgm,1
励志,1
陪伴着,1
加油,1
初见,1
推倒,1
补课,1
中,1
诶,1
10,1
d,1
两万个,1
草,1
听,1
懂,1
