word,count
 ,980
哈哈哈,623
可爱,437
哈娜,417
草,406
哈哈哈哈,241
恶心,228
诶,196
酱,140
老师,128
确实,119
好听,110
死,104
吃,103
笑,103
说,96
欸,87
骂,84
物理,83
doge,80
挺,80
太,66
耶,65
好家伙,62
懂,58
喜欢,51
好看,51
真的,49
想,49
这是,48
爱,47
真,47
真实,44
听,43
离谱,42
美女,42
屑,41
好像,39
声音,37
谢谢,36
完,35
卧槽,35
中,34
老婆,34
弱智,34
观众,33
好吃,33
感觉,32
没事,31
世界,30
2333,30
逆天,30
狗,30
hhh,29
点,28
23333,28
走,27
awsl,27
233,27
已婚,27
玩,26
↓,26
还行,25
做,25
东西,25
住,25
中之人,25
辛苦,25
阿巴,25
朋友,24
hana,24
切片,24
梗,24
姐姐,23
经典,22
学,22
全是,21
高,21
生物,21
礼貌,21
蚌埠,20
娜,20
水,20
视频,20
时间,20
禁止,20
颈椎病,19
叔叔,19
仓鼠,19
女人,19
h,19
鱼,19
更好,19
区别,19
up,18
重庆,18
woc,18
高三,18
魔法,18
不愧,18
