word,count
希妈,289
 ,271
草,117
0.5,62
SimSun,53
哈哈哈,44
嗷嗷,43
耶,25
萨摩耶,24
可爱,23
好听,23
1.5,22
KING,22
ARE,22
0.8,21
1000,21
爱,20
哈哈哈哈,20
永远,20
YOU,20
神奈希,19
笑,18
awsl,17
200,17
憨,16
SIDE,16
滴神,16
500,16
尾巴,15
妈,15
新年快乐,15
doge,14
0.7,14
30,13
危,12
二哈,12
君,11
香蕉,11
死,10
300,10
帅气,10
好家伙,9
嗷,9
懂,9
LEFT,9
RIGHT,9
骂,8
弹幕,8
真,8
辣条,8
害怕,8
hso,8
死亡,8
0.99,8
吃,7
耳朵,7
鬼畜,7
字幕组,7
woc,7
妈妈,7
现场,7
阿巴,7
挺,7
好日子,7
啾,7
开幕,6
雷击,6
蓝色,6
砸,6
贴,6
衣服,6
说,6
真的,6
长,6
0.2,6
0.4,6
龙王,6
想,5
anti,5
太,5
字幕,5
谢谢,5
狗头,5
hhh,5
完,5
bushi,5
不知所措,5
笑声,5
丈育,5
直播间,5
喜欢,5
希,5
好像,5
空降,5
混入,5
哈士奇,5
可惜,5
啊啊啊,5
明天,5
好帅,5
