word,count
 ,11260
awsl,10501
鹿乃,7869
草,3531
可爱,3040
❤,2758
哈哈哈,2370
啊啊啊,2129
草草,2038
喜欢,1861
耶,1586
爱,1536
鹿,1409
好听,1225
kksk,1194
️,1190
い,1129
哈哈哈哈,956
太,919
弹幕,887
kano,862
想,793
热乎,746
恭喜,693
の,691
吃,686
听,654
嘤,616
说,601
危,586
痛痛,574
小鹿,530
加油,521
走,488
か,469
真的,469
中文,459
贴,442
き,440
桃子,435
狂喜,433
笑,431
感觉,425
鹿乃鹿,425
て,410
な,405
老婆,395
 ,394
卡哇伊,391
痛,387
し,383
爷青回,379
ん,374
高能,372
た,367
永远,364
回来,362
双厨,348
で,348
真,326
前方,323
分钟,321
す,318
i,316
君,307
声音,303
www,297
doge,297
生日快乐,296
游戏,294
に,290
喵,284
哭,280
阿伟,280
谢谢,272
お,271
っ,266
抱,266
请,266
高,265
买,260
も,259
DD,257
う,255
ち,253
꫞,250
害怕,249
ゃ,248
suki,240
恐怖,238
ま,237
推,237
百万,237
直播,228
手,225
る,222
だ,219
＼,216
好好,215
好人,212
