word,count
 ,30810
哈哈哈,3375
电鹿,1420
危,1129
危危,1105
哈哈哈哈,1092
▒,1049
♂,865
啊啊啊,862
爱,819
草草,795
泪目,789
热乎,786
告诉,762
高能,748
前方,736
傻,725
狍子,686
吃,685
h,680
鹿,649
doge,631
老婆,625
可爱,621
说,588
现场,565
 ,563
分钟,557
小时,518
恭喜,488
保护,477
◤,464
◢,462
想,456
¿,441
草,420
鹿哥,398
真,384
辛苦,365
玩,364
骂,362
害怕,344
爪,342
弹幕,336
不对劲,335
游戏,323
下次,322
走,309
太,304
牛,295
逼,293
中,280
sans,276
狂喜,276
母鹿,266
做,263
笑,253
声音,239
这是,237
我要,237
坚强,237
电路,234
真的,234
请,232
抱,228
里,227
世界,224
完,222
0.5,222
nb,215
up,212
淦,212
站,205
跑,200
喜欢,200
卧槽,199
好像,197
话,196
杀,194
耶,191
视频,190
孩子,187
狗,182
嫖,178
万,176
简单,174
呼啸,174
滑稽,173
双厨,172
狂风,172
手,169
面前,165
诶,164
好家伙,161
听,161
猝不及防,161
英雄,159
中国,158
眼睛,155
东西,154
