word,count
あ,58830
め,58528
＼,33564
草,12832
 ,8153
mea,2790
耶,2445
￣,1570
い,1444
kksk,1345
三周年,1329
お,1219
咩,1210
快乐,1208
可爱,1108
▽,880
干杯,744
哈哈哈,687
88888888,557
ー,510
好听,491
°,485
丢,468
ｗ,459
⌒,458
う,445
す,428
8888888,422
晚上,416
∀,413
か,409
歌名,408
ア,392
た,383
で,374
ル,370
き,365
www,361
ん,345
八点,332
哦哦哦,331
哈哈哈哈,328
し,325
suki,325
ま,323
ン,318
な,316
･,316
啊啊啊,306
わ,304
888888,297
爱,294
の,294
泪目,290
こ,284
说,278
喜欢,271
え,260
と,256
「,254
笑,253
w,251
kimo,250
太,245
ﾉ,243
草草,240
コ,234
好好,226
る,223
辛苦,214
88888,212
イ,210
っ,206
だ,205
は,205
〜,203
月,200
ノ,197
ぬ,197
Mea,196
唱,193
想,189
れ,189
真的,188
死,188
歌,187
♡,179
よ,177
住,176
屑,171
て,171
兔,170
蚌埠,169
晚安,169
そ,168
噢,166
请,165
money,164
が,164
谢谢,163
