word,count
 ,828
加油,673
游戏,408
做,309
喵,294
大佬,228
厉害,213
太,192
up,167
买,163
支持,161
真的,156
哈哈哈,142
说,130
牛,128
想,125
感觉,122
可爱,121
逼,110
岁,100
爱,93
喜欢,90
玩,90
真实,85
太强,84
战神,83
不错,82
500,79
主,68
天才,63
辛苦,60
独立,59
真,57
UP,56
哈哈哈哈,56
开发,54
unity,54
小姐姐,53
动作,53
妹子,52
14,50
佩服,49
完,49
富婆,49
300,49
虚幻,48
少女,48
这是,46
鬼泣,45
强,45
