word,count
 ,2915
加加,784
哈哈哈,415
老婆,376
草,369
加油,303
耶,291
啊啊啊,222
热乎,202
分钟,194
握把,179
doge,151
哈哈哈哈,148
泪目,128
贫弱,122
玩,117
说,106
加,97
可爱,95
垂直,91
好家伙,91
乞丐,91
做,90
害怕,85
男,84
cos,83
死,76
♂,74
爱,74
想,71
小时,69
吃,66
awsl,65
危,65
这是,64
懂,63
变声,61
感觉,57
老虎,56
接受,56
吸吸,54
up,53
笑,52
现场,51
真的,51
楷模,49
真,49
吉言,49
开局,49
¿,49
原神,49
 ,48
哦哦哦,48
开,47
诶,47
吾辈,45
生物,45
喜欢,44
滑稽,44
孩子,44
BGM,44
老公,44
器,43
傻,43
弹幕,43
点,43
抢,43
好像,42
短,42
声音,41
万,41
脸红,41
东西,39
我来,39
终于,38
狗头,37
草草,37
视频,37
挖,37
太,36
牛,36
游戏,36
正,35
好看,34
字幕,34
前方,34
bgm,34
屑,34
月,34
生,33
怂,33
还行,32
2233,32
找,32
妹子,31
快乐,31
刚刚,31
长,31
高能,30
建议,30
