word,count
 ,5071
哈哈哈,3455
吸吸,2313
哈哈哈哈,1503
小狼,1153
技能,1073
草,772
42,593
死,580
棘刺,506
生日快乐,506
笑,495
吸,482
异客,397
专三,362
真的,361
银灰,350
说,347
谢谢,328
干员,319
凯尔,303
精二,289
级,279
狼,277
换,272
高,269
热乎,266
太,260
doge,252
懂,250
啊啊啊,247
玩,246
抽,246
近卫,242
官服,236
呜呜,229
好家伙,220
希,218
两个,217
小羊,213
游戏,211
感谢,204
森,202
感觉,200
泪目,198
伤害,197
狂喜,194
终于,192
分钟,189
输出,186
耶,185
鲨,181
yyds,180
开局,180
泥岩,176
煌,173
老板,172
想,171
放,170
蚺,170
六星,167
松果,166
卡蒂,162
小车,162
老婆,161
攻击,161
银,161
开,160
确实,160
先锋,158
姐,156
吃,152
博士,151
挡,151
拉,148
米娅,147
奶,147
火龙,146
离谱,145
可爱,145
歪,144
黑,142
秒,142
卡,141
满潜,141
红,140
鸡翅,140
年,140
方舟,139
现场,138
强,137
作业,135
里,134
真,132
好像,129
牛,127
声音,127
不用,126
天使,126
皮肤,125
